Symbol,Date,Open,High,Low,Close,Volume
MCB,2020,159.85,159.85,152,156,3351300
MCB,2020,158,162.75,156.5,162,9298400
MCB,2020,161.9,166,160.4,165.75,3664400
MCB,2020,163.95,168.4,162,168.4,21288200
MCB,2020,168.5,170.6,165.1,170.6,17967200
MCB,2020,170.15,172.25,169.5,171.3,18003200
MCB,2020,171.4,172.35,169.25,170.8,8969800
MCB,2020,170.25,172,166.6,168.3,8501800
MCB,2020,168.9,169,164.75,165.45,7288300
MCB,2020,165,168.75,165,166,10135700
MCB,2020,165.45,166.5,160.5,163.95,7768900
MCB,2020,163.9,172.1,162.5,172.1,23322800
MCB,2020,172.5,175.5,169,170.25,24191300
MCB,2020,171.05,172.2,162.5,163,14164300
MCB,2020,162.5,168.5,161.5,168.5,20078600
MCB,2020,170.4,173,169.5,170.1,26840400
MCB,2020,170.3,170.9,166.25,166.75,10244200
MCB,2020,166.85,168.4,165.6,167.3,9081000
MCB,2020,167.7,167.7,163.55,164,3092000
MCB,2020,164.5,167.95,163.45,166.4,9287100
MCB,2020,166.75,168.9,166.75,168,13595500
MCB,2020,168.2,168.7,167.3,168,5208600
MCB,2020,168.25,168.65,167.2,167.8,4091100
MCB,2020,168.25,172.2,167.5,171.9,18587100
MCB,2020,172.45,175,172,175,17873700
MCB,2020,175.5,181.4,174.7,178.5,43688500
MCB,2020,179.5,181.4,179,179.95,11504700
MCB,2020,180.7,186.2,180.5,186,42332700
MCB,2020,186.5,190.9,186.5,189.75,30947700
MCB,2020,191.75,194.75,191.55,193.35,16395900
MCB,2020,194.7,197.85,192.2,196.8,31295400
MCB,2020,197.7,198.95,194.6,197,18472400
MCB,2020,196,197.75,193.6,194,7413700
MCB,2020,195.1,195.65,190.5,190.95,12668400
MCB,2020,192.25,197.8,190.2,197.5,21779000
MCB,2020,197.8,198.5,187.65,187.65,16248600
MCB,2020,185.25,192.5,184.5,192.4,14308500
MCB,2020,193.75,193.75,188,191.75,8898000
MCB,2020,192.5,195.6,192.05,194.05,14312700
MCB,2020,195.9,201.3,195.3,199.8,22574100
MCB,2020,200.5,209.75,198,209.75,40425400
MCB,2020,209.15,220,209.15,217,28474400
MCB,2020,219,222.9,213,214.5,21693500
MCB,2020,215,225.2,214.1,224.95,36899300
MCB,2020,226.4,231.6,225,225.5,25086100
MCB,2020,226.7,236.75,226,236.75,45400100
MCB,2020,239.6,248,239.1,243,21617100
MCB,2020,247,247.5,242,243.7,12689100
MCB,2020,244.5,246.5,231.55,233.5,17756600
MCB,2020,234.15,245,234.15,244.95,11974800
MCB,2020,246,246,237,238,9212100
MCB,2020,238.4,243.45,238.05,240,11680100
MCB,2020,242,251,242,251,31064600
MCB,2020,255,260,242,248.95,26055700
MCB,2020,252.75,257.4,245.05,256.1,25700400
MCB,2020,255.5,259.9,252.5,254.25,31912500
MCB,2020,256.5,257.35,247,253.5,19422100
MCB,2020,258,260,247.5,250,18988700
MCB,2020,251,262.25,250.5,261,22880900
MCB,2020,264.05,265.7,247.95,254.7,25961200
MCB,2020,253.9,261.25,250,250.2,19164600
MCB,2020,251.25,254.8,250.25,252.4,8300200
MCB,2020,250.5,254.95,239.8,239.8,12220200
MCB,2020,241,251.75,239.1,251.75,14647000
MCB,2020,254,256,242.3,246,27612200
MCB,2020,252.9,258.2,243.25,254.7,20203300
MCB,2020,256,259.8,245.1,246,15130100
MCB,2020,252,252,240,243.05,2248700
MCB,2020,239,249.35,233.8,249,1210700
MCB,2020,247,253.25,245.1,248.5,1329500
MCB,2020,245,254.95,245,254.9,1111600
MCB,2020,250,261,250,260.85,2551700
PLCL,2011,4.75,4.75,4.5,4.5,2500
PLCL,2011,4.75,4.75,4.5,4.5,17500
PLCL,2011,4.9,5,4.9,5,23500
PLCL,2011,4.75,4.95,4.75,4.8,39500
PLCL,2011,4.8,4.8,4.8,4.8,5000
PLCL,2011,4.75,5,4.75,5,30500
PLCL,2011,4.75,5.05,4.55,5.05,41500
PLCL,2011,5,5.1,4.95,5,69500
PLCL,2011,5,5.1,4.75,5,44500
PLCL,2011,5,5.1,4.75,5.1,199500
PLCL,2011,5.1,5.1,5,5,37000
PLCL,2011,4.25,4.25,4.25,4.25,2000
PLCL,2011,4.95,5,4.75,4.75,67500
PLCL,2011,4.75,4.8,4.75,4.75,15000
PLCL,2011,4,4.75,4,4.75,13500
PLCL,2011,4.5,4.55,4,4.55,21500
PLCL,2011,4,4,4,4,23500
PLCL,2011,4.7,4.75,4.7,4.75,1000
PLCL,2011,4.75,4.75,4.4,4.5,51000
PLCL,2011,3.8,4,3.8,4,1500
PLCL,2011,3.75,4.75,3.75,4.7,154500
PLCL,2011,4.4,4.75,4.05,4.75,105500
PLCL,2011,4.05,4.05,4.05,4.05,1000
PLCL,2011,3.95,4,3.95,4.05,2000
PLCL,2011,4,4,4,4,2000
PLCL,2011,3.25,3.25,3.25,3.25,1000
PLCL,2011,3.75,3.75,3.75,3.75,500
PLCL,2011,3.6,3.6,3.55,3.6,2500
PLCL,2011,3.5,3.5,3.5,3.5,1000
PLCL,2012,3.5,3.5,3.5,3.5,500
PLCL,2012,3.5,3.4,3.4,3.4,500
PLCL,2012,3.4,4.5,3.5,4.5,1000
PLCL,2012,4.5,4.5,4.25,4.25,3500
PLCL,2012,4.25,3.65,3.65,3.65,1000
PLCL,2012,3.65,4.2,4.2,4.2,500
PLCL,2012,4.2,4,3.75,4,2000
PLCL,2012,4,3.75,3.75,3.75,500
PLCL,2012,3.75,3.8,3.75,3.8,2000
PLCL,2012,3.8,4,4,3.8,51500
PLCL,2012,3.8,3.75,3.5,3.75,2000
PLCL,2012,3.75,3.75,3.75,3.75,500
PLCL,2012,3.75,3.65,3.65,3.65,2000
PLCL,2012,3.7,4.45,3.9,4.4,5500
PLCL,2012,4.4,3.75,3.75,3.75,500
PLCL,2012,3.75,3.75,3.75,3.75,2500
PLCL,2012,3.8,3.9,3.8,3.9,2500
PLCL,2012,3.9,4.1,3.8,3.8,5500
PLCL,2012,3.8,3.75,3.75,3.75,1000
PLCL,2012,3.85,3.9,3.9,3.9,1000
PLCL,2012,3.9,4,3.9,3.9,6500
PLCL,2012,3.85,3.85,3.8,3.8,1500
PLCL,2012,3.9,3.9,3.9,3.9,1500
PLCL,2012,3.9,3.9,3.8,3.8,1500
PLCL,2012,3.85,3.85,3.85,3.85,500
PLCL,2012,3.8,3.8,3.8,3.8,1000
PLCL,2012,4,4,4,4,500
PLCL,2012,4,4,4,4,10000
PLCL,2012,4,4,3.95,3.95,5500
PLCL,2012,3.85,3.85,3.85,3.85,1000
PLCL,2013,3.65,3.65,3.65,3.65,500
PLCL,2013,3.65,3.8,3.5,3.5,11000
PLCL,2013,3.75,4.2,3.75,4,16500
PLCL,2013,3.7,4.05,3.7,4.05,5000
PLCL,2013,4,4.2,4,4.1,2000
PLCL,2013,4.1,4.15,4.1,4.15,7000
PLCL,2013,4.2,4.3,4.1,4.3,11500
PLCL,2013,4.3,4.3,4.15,4.15,14000
PLCL,2013,4,4.15,4,4.15,1000
PLCL,2013,4.15,4.2,4.15,4.2,2500
PLCL,2013,4.3,4.4,4.2,4.2,9500
PLCL,2013,4.05,4.2,4.05,4.2,5000
PLCL,2013,4.1,4.15,4.1,4.15,3500
PLCL,2013,4.35,4.5,4.2,4.5,21000
PLCL,2013,4.75,5,4.3,4.4,18500
PLCL,2013,4.2,4.25,4.15,4.25,11500
PLCL,2013,4.15,4.4,4.15,4.3,8500
PLCL,2013,4.2,4.3,4.2,4.3,3000
PLCL,2013,4.2,4.2,4.2,4.2,3500
PLCL,2013,4.2,4.2,4.2,4.2,1500
PLCL,2013,4.25,4.25,4.2,4.2,7000
PLCL,2013,4.2,4.2,4.2,4.2,500
PLCL,2013,4.45,4.8,4.45,4.75,19500
PLCL,2013,4.8,5,4.65,4.65,26500
PLCL,2013,4.6,4.7,4.5,4.7,24000
PLCL,2013,4.7,5.4,4.65,5,30000
PLCL,2013,4.8,4.8,4.75,4.8,11000
PLCL,2013,4.75,5,4.75,5,19000
PLCL,2013,4.95,5,4.75,4.9,13500
PLCL,2013,4.75,5,4.75,4.8,17500
PLCL,2013,4.85,5,4.85,5,9000
PLCL,2013,4.85,4.95,4.85,4.95,3500
PLCL,2013,4.9,5,4.9,5,16500
PLCL,2013,5,5.05,4.85,5.05,10500
PLCL,2013,5.55,5.65,5.5,5.65,24000
PLCL,2013,5.45,5.65,5.45,5.55,8500
PLCL,2013,5.6,5.75,5.6,5.65,12000
PLCL,2013,5.55,5.55,4.95,5.15,25500
PLCL,2013,5.15,5.5,5.15,5.3,7000
PLCL,2013,5.35,5.6,5.3,5.5,26500
PLCL,2013,5.4,5.5,5.4,5.5,4500
PLCL,2013,5.55,6,5.55,5.7,18500
PLCL,2013,5.5,5.8,5.5,5.8,9000
PLCL,2013,5.95,5.95,5.7,5.7,11500
PLCL,2013,5.75,5.85,5.7,5.8,2000
PLCL,2013,5.65,5.85,5.6,5.7,20000
PLCL,2013,5.9,6.15,5.75,6.15,44000
PLCL,2013,6.15,7.25,6.15,7.25,60000
PLCL,2013,7.25,8,7.25,7.95,90500
PLCL,2013,7.8,9,7.8,9,144500
PLCL,2013,9.05,9.4,9.05,9.4,22500
PLCL,2013,9.8,9.95,8.5,8.5,28500
PLCL,2013,9.15,9.15,9.1,9.1,10500
PLCL,2013,8.5,8.5,8.1,8.1,6000
PLCL,2013,7.3,8,7.3,8,7500
PLCL,2013,8.05,8.15,7.45,7.95,14000
PLCL,2013,7.9,8,7.9,8,7000
PLCL,2013,7,8.5,7,8.5,17500
PLCL,2013,8.3,9,8.3,9,23000
PLCL,2013,9.05,9.1,9.05,9.05,10000
PLCL,2013,9.1,10.55,9.1,10.55,39500
PLCL,2013,10.55,12.05,10.55,12.05,88000
PLCL,2013,12.6,13.55,12,13.55,80000
PLCL,2013,14,15,13.05,13.9,90500
PLCL,2013,13.25,14.5,13.25,13.8,23500
PLCL,2013,13.9,14.15,13.8,14.15,21000
PLCL,2013,13.8,15.65,13.5,15.65,50500
PLCL,2013,15.5,15.5,14.8,15,62000
PLCL,2014,14.8,14.85,14,14,55000
PLCL,2014,14,14.1,13,13,56000
PLCL,2014,13.5,13.5,12,12,36500
PLCL,2014,13.5,13.5,11,13,211500
PLCL,2014,13.05,14,13,14,84500
PLCL,2014,13.05,14,13.05,13.5,56000
PLCL,2014,13.1,14.25,13.1,13.95,143500
PLCL,2014,13.25,14.5,13.1,14.1,136500
PLCL,2014,13.25,14,13.25,14,16500
PLCL,2014,13.35,14,13.35,14,34000
PLCL,2014,14.5,15.5,14.1,15.5,247500
PLCL,2014,16.5,17,16.5,17,39000
PLCL,2014,18.5,18.5,16.75,16.85,90500
PLCL,2014,17.5,17.5,16.55,17,8000
PLCL,2014,17,17,16.5,16.5,23500
PLCL,2014,16.5,16.55,16.2,16.2,9000
PLCL,2014,16.25,16.25,15.7,15.7,16000
PLCL,2014,15.5,16,15.5,15.5,4500
PLCL,2014,15.55,15.9,15.55,15.65,5500
PLCL,2014,15.05,15.45,15,15,4000
PLCL,2014,14.5,15,14,14,14000
PLCL,2014,14.45,14.5,13.5,13.75,7000
PLCL,2014,13.55,13.55,13.55,13.55,500
PLCL,2014,13.55,13.55,13.55,13.55,4500
PLCL,2014,13.55,13.55,13.55,13.55,11500
PLCL,2014,12.55,13.55,12.55,12.55,78500
PLCL,2014,12.55,12.55,12.55,12.55,2000
PLCL,2014,13,13,11.55,11.55,1500
PLCL,2014,12,12,12,12,1000
PLCL,2014,12,12,12,12,3000
PLCL,2014,11.8,12,11.8,12,2500
PLCL,2014,9.8,10,9.8,10,1000
PLCL,2014,9.85,10,9.85,10,5000
PLCL,2014,10,10,10,10,1500
PLCL,2014,10.25,10.25,10.25,10.25,3500
PLCL,2014,9.25,10.25,9.25,10.25,2000
PLCL,2014,9.25,10,9.25,10,1000
PLCL,2014,9.5,10,9.25,10,3000
PLCL,2014,10,10,10,10,3000
PLCL,2014,9.75,9.75,9.5,9.5,3000
PLCL,2014,10,10,8.5,8.55,12000
PLCL,2014,9,9.5,9,9.5,12000
PLCL,2014,9.8,10,9.8,10,3500
PLCL,2014,10.05,10.05,10.05,10.05,2500
PLCL,2014,10,10.05,10,10,12000
PLCL,2014,9.1,9.15,9.1,9.15,1500
PLCL,2014,9.75,9.75,9.75,9.75,500
PLCL,2014,9.8,10.2,9.8,10.2,3000
PLCL,2014,10,10,10,10,4500
PLCL,2014,10.5,10.5,10,10,3000
PLCL,2014,10,10,10,10,2000
PLCL,2014,9,10,9,9.25,127000
PLCL,2014,9.3,9.8,9.3,9.3,20000
PLCL,2014,9.25,9.3,9.25,9.3,11500
PLCL,2014,9.25,9.25,9.25,9.25,500
PLCL,2014,9.25,9.25,9.25,9.25,500
PLCL,2014,10,10,10,10,500
PLCL,2014,9.5,9.9,9.5,9.9,2000
PLCL,2014,10,10,10,10,500
PLCL,2014,10,10,10,10,1000
PLCL,2014,9.5,11.5,9.5,11.5,3500
PLCL,2014,13,13,11.7,11.7,11000
PLCL,2014,13.2,13.2,11,12,28500
PLCL,2014,11.3,11.3,11.25,11.25,2000
PLCL,2014,10.5,11.05,10.5,11.05,4000
PLCL,2014,10.25,10.75,10.25,10.75,4500
PLCL,2014,9.8,9.8,9.8,10.75,500
PLCL,2014,11,12,9.9,10.5,3500
PLCL,2014,10.1,10.1,10.05,10.05,4500
PLCL,2014,10.1,10.1,10.1,10.1,3500
PLCL,2014,10.5,10.5,10.5,10.5,3000
PLCL,2014,10.5,10.5,10.5,10.5,10000
PLCL,2014,10.5,11.55,10.5,11.55,17500
PLCL,2014,11,11.05,11,11.05,1500
PLCL,2014,10.6,10.6,10.6,10.6,500
PLCL,2014,10.6,12.1,10.6,12.1,25500
PLCL,2014,12.6,13,12.6,12.7,12500
PLCL,2014,12.5,12.5,12.5,12.5,2500
PLCL,2014,12.5,13,12.5,13,8000
PLCL,2014,14,14.35,13.5,13.7,10500
PLCL,2014,13,13,13,13,1000
PLCL,2014,13,13,12.8,12.8,4000
PLCL,2014,13,13.25,13,13,10500
PLCL,2014,13.3,13.5,13.3,13.5,8000
PLCL,2014,13.3,13.5,13.3,13.5,8000
PLCL,2014,13.25,13.25,13.25,13.25,2500
PLCL,2014,13.7,14,13.7,13.8,20000
PLCL,2014,14,14,14,14,2500
PLCL,2014,14,14,14,14,6000
PLCL,2014,13.5,14,13.25,13.25,75500
PLCL,2014,13,14,13,14,20500
PLCL,2014,13,14,13,14,20500
PLCL,2014,15,15.4,15,15.4,12000
PLCL,2014,15,15.25,15,15,4000
PLCL,2014,15,15,15,15,11500
PLCL,2014,15,15,15,15,2500
PLCL,2014,15.1,15.1,15,15,11000
PLCL,2014,15,16,15,16,17000
PLCL,2014,16,16,16,16,7500
PLCL,2014,16,16.25,16,16.25,6000
PLCL,2014,16.1,17,16.1,17,28500
PLCL,2014,16.25,16.25,16,16.05,9000
PLCL,2014,16.05,16.5,16,16.5,4500
PLCL,2014,16.1,16.25,16,16.25,5500
PLCL,2014,16,16,16,16,11000
PLCL,2014,16,16,15.6,15.6,3500
PLCL,2014,16,16,15.5,15.5,2000
PLCL,2014,16,16,16,16,9500
PLCL,2014,15.5,15.5,15.5,15.5,2000
PLCL,2014,15.5,15.5,15.5,15.5,4500
PLCL,2014,15.5,15.5,15.5,15.5,500
PLCL,2014,15.5,15.5,15.5,15.5,3500
PLCL,2014,15.5,15.5,15.5,15.5,2000
PLCL,2014,15.5,15.5,15.5,15.5,3000
PLCL,2014,15.5,15.5,15.5,15.5,1500
PLCL,2014,15.5,15.5,15.5,15.5,12500
PLCL,2014,15.55,15.55,15.25,15.25,4000
PLCL,2014,15.55,16,15.5,16,43500
PLCL,2015,15.25,16.25,15.25,16.25,20500
PLCL,2015,16.5,17,16.5,16.75,60500
PLCL,2015,16.5,16.5,16.5,16.5,2000
PLCL,2015,16,16,16,16,7000
PLCL,2015,15.5,16.5,15.5,16.5,7000
PLCL,2015,15.5,15.55,15.5,15.55,1000
PLCL,2015,15.6,15.6,15.5,15.5,5500
PLCL,2015,15.5,15.6,15.5,15.6,9000
PLCL,2015,15.75,16,15.75,16,15000
PLCL,2015,16,16,16,16,500
PLCL,2015,15,15,15,15,6000
PLCL,2015,15.5,15.6,15.5,15.5,3500
PLCL,2015,15,15.5,15,15.5,2500
PLCL,2015,15,16.1,15,16.1,18000
PLCL,2015,16.05,17.25,16.05,17.25,11500
PLCL,2015,16.75,17,16.75,17,12500
PLCL,2015,16.75,16.75,16.75,16.75,5000
PLCL,2015,17,17,17,17,1500
PLCL,2015,17,17,17,17,500
PLCL,2015,16.75,16.75,16.75,16.75,500
PLCL,2015,17,17,17,17,1500
PLCL,2015,17,17,17,17,3500
PLCL,2015,16.5,17.25,16.5,17.25,22000
PLCL,2015,16.5,17,16.5,17,8000
PLCL,2015,16.5,16.5,16.5,16.5,6500
PLCL,2015,16.5,16.55,16.5,16.55,7000
PLCL,2015,16,16,16,16,1500
PLCL,2015,17.5,17.5,17.5,17.5,30500
PLCL,2015,17.5,17.5,16.75,16.75,3500
PLCL,2015,16.55,16.55,16.55,16.55,4000
PLCL,2015,16.25,16.7,16.25,16.25,3000
PLCL,2015,16.75,16.75,16.75,16.75,1000
PLCL,2015,16.75,16.75,16.75,16.75,1000
PLCL,2015,16,16,16,16,2000
PLCL,2015,16.9,17.5,16,16,2500
PLCL,2015,16.05,16.05,16.05,16.05,1500
PLCL,2015,16.5,16.55,16.5,16.55,2500
PLCL,2015,16.5,16.5,16.5,16.5,2000
PLCL,2015,16.1,16.1,16.1,16.1,500
PLCL,2015,16.1,16.2,16.1,16.2,4000
PLCL,2015,16.2,16.2,16.2,16.2,2000
PLCL,2015,16.1,16.1,16.1,16.1,500
PLCL,2015,16.3,16.3,16.3,16.3,500
PLCL,2015,16.45,16.45,16.25,16.25,1500
PLCL,2015,16.9,17,16.9,17,10500
PLCL,2015,17,17.05,17,17.05,13500
PLCL,2015,16.6,17.5,16.6,17.5,37500
PLCL,2015,17.5,18.25,17.5,18.25,6500
PLCL,2015,18.25,19.75,18.25,19.75,40500
PLCL,2015,21,21.15,20.1,20.1,14000
PLCL,2015,21.25,21.25,20,20,3000
PLCL,2015,20.95,21,20.25,20.25,9500
PLCL,2015,19.25,19.25,19.25,19.25,500
PLCL,2015,19,19,19,19,500
PLCL,2015,19.05,19.05,19,19,1500
PLCL,2015,18.15,19,18.15,19,6000
PLCL,2015,20.4,20.4,18.95,19,9000
PLCL,2015,18.35,19,18.35,19,1000
PLCL,2015,19.95,19.95,18.95,18.95,1500
PLCL,2015,17.9,17.9,17.9,17.9,1500
UBL,2011,61.25,68,59.1,59.85,1990000
UBL,2011,60,61.4,58.6,59.4,573700
UBL,2011,59,59.75,56.45,58.4,1026700
UBL,2011,57.5,58.5,57.1,58.35,684500
UBL,2011,58.5,61.2,58.15,60.75,1103500
UBL,2011,61.75,63.75,60.95,63.75,902500
UBL,2011,65,65,61.1,61.85,1508900
UBL,2011,58.8,61.6,58.8,61.5,1620700
UBL,2011,63.1,63.5,59.7,61,2092000
UBL,2011,60.4,60.4,57.95,58,2882600
UBL,2011,57.9,60.15,57.7,59,1632100
UBL,2011,58.95,61.95,58.75,61.95,2487000
UBL,2011,61.95,65,61.8,65,4056500
UBL,2011,65.5,68.25,65.2,68.25,5301800
UBL,2011,69,70.7,66.6,67.5,6588300
UBL,2011,70.85,70.85,67.85,69,5341800
UBL,2011,69,69,65.3,65.3,1188400
UBL,2011,62.7,64.1,62.05,62.95,3363500
UBL,2011,63,63.7,60,60.7,1207100
UBL,2011,60.4,63,60,62.9,619100
UBL,2011,62.85,63.1,61.65,61.65,488000
UBL,2011,61.25,63.1,61,62.6,1038800
UBL,2011,63,65.7,62.5,65.5,2496700
UBL,2011,65.4,66.95,65.25,65.55,2239800
UBL,2011,64.5,65.95,63.6,65,732600
UBL,2011,64.9,65.5,63.55,63.75,561500
UBL,2011,63.9,64.35,62.5,62.6,367900
UBL,2011,62.55,62.75,59.55,60.75,321800
UBL,2011,60.35,61,59.5,60,304600
UBL,2012,59.25,63,59.25,62.9,571200
UBL,2012,63,63,61,61.1,193000
UBL,2012,60.5,61.7,60.25,61.1,152000
UBL,2012,61,61.35,60.05,60.1,123500
UBL,2012,61.3,62.45,60.8,61.25,444200
UBL,2012,62.9,64.3,62.2,63.65,1029300
UBL,2012,63.95,63.95,62.8,62.9,316200
UBL,2012,62.75,63.15,62.25,62.3,269400
UBL,2012,62.5,62.5,60.45,61,383800
UBL,2012,60.55,62.05,60.55,62,290100
UBL,2012,62,64.6,61.5,64.6,1275700
UBL,2012,64.05,65.45,63.75,65,1249300
UBL,2012,64.75,65.7,64.5,65.3,1362800
UBL,2012,65.2,66.75,64.8,65,1862000
UBL,2012,64.8,66.3,64.8,65.1,720500
UBL,2012,65.5,66,65,65.5,613600
UBL,2012,65.5,66.3,65,65.9,683800
UBL,2012,65.95,69.15,65.75,67.8,3577200
UBL,2012,68.5,68.5,66.5,67.25,1001300
UBL,2012,67.3,68.95,66.65,68.3,1059500
UBL,2012,68.4,71.7,67.5,71.7,2832100
UBL,2012,72.5,75.1,72.5,74,3211000
UBL,2012,74.4,76.9,74.05,76,3311100
UBL,2012,76,76.45,73.1,73.55,1400600
UBL,2012,73.85,74.35,70.8,71.2,892900
UBL,2012,71,71.9,69.6,71,456200
UBL,2012,71.35,72.5,71,71.4,571900
UBL,2012,71.9,72.2,71.3,71.7,334700
UBL,2012,71.55,72,70.7,71.4,903500
UBL,2012,71.1,71.65,69.7,69.8,1171300
UBL,2013,70.8,71.7,69.65,71.4,804800
UBL,2013,71.95,73,71.4,71.4,1143200
UBL,2013,71.8,72.5,71,71.65,354800
UBL,2013,72.1,75.2,71.6,75.2,4105300
UBL,2013,76,78.95,75.5,78.95,2512100
UBL,2013,80.5,82,78.9,80.65,3143900
UBL,2013,81.35,82,79.55,80.4,2223200
UBL,2013,80.7,81.25,79.5,80.4,1030600
UBL,2013,80.1,80.5,79.6,79.85,326500
UBL,2013,79.5,80.35,78.85,80.25,335100
UBL,2013,78.55,84.25,78.55,84.25,1893500
UBL,2013,86,88.15,84,87,1781700
UBL,2013,87.5,88.7,86,86.95,920500
UBL,2013,88.5,88.5,85.5,85.95,647200
UBL,2013,85,86.75,84,85,584000
UBL,2013,87.15,89.25,87.15,89.25,1605200
UBL,2013,91.5,93.7,89.25,91.95,2061700
UBL,2013,91.5,96.5,91.5,96.5,2274700
UBL,2013,98.1,101.3,94,97,2535600
UBL,2013,96,98.5,93,93,1185700
UBL,2013,92,97.65,92,97.4,1053800
UBL,2013,99.4,100.4,92.75,95,839800
UBL,2013,97.5,97.5,90.3,94,477300
UBL,2013,95,96,93,93.5,374100
UBL,2013,88.85,93.25,88.85,92.5,376800
UBL,2013,95,96.5,95,96.1,308500
UBL,2013,99.9,99.9,96.1,97.9,570400
UBL,2013,97.9,98,93.05,95.45,527400
UBL,2013,95.7,96.5,94.75,95.3,534700
UBL,2013,94.55,98,94.5,98,315500
UBL,2013,99,99.5,95.85,97.5,931200
UBL,2013,97.5,98.5,96.1,96.65,425800
UBL,2013,97.5,97.6,95.1,95.5,743500
UBL,2013,95,95.95,93.7,94.2,379300
UBL,2013,94.9,97.1,94.4,95.5,369700
UBL,2013,96.35,100.25,95.5,100,2542300
UBL,2013,100.5,101,98,98.6,1072400
UBL,2013,99.5,99.6,98,98.5,582900
UBL,2013,97.65,99.25,97.65,98.5,404200
UBL,2013,98,99,97.5,97.5,318700
UBL,2013,98.5,98.75,97.05,97.7,225900
UBL,2013,97.05,101.9,97.05,100.25,2435000
UBL,2013,100.5,102.2,98,99.95,1916300
UBL,2013,101.4,103.5,100.65,102.5,2770000
UBL,2013,102.15,104.05,101.1,102.75,1587300
UBL,2013,103.1,107.85,103,107.85,3003300
UBL,2013,109.75,111.95,107.75,110,2697000
UBL,2013,110,110.1,108,109.9,991600
UBL,2013,110,110,108,109.45,674300
UBL,2013,110,112,108.5,109.5,737200
UBL,2013,110,110.3,106.3,108.55,439700
UBL,2013,108.9,110.75,108,108.7,405800
UBL,2013,109.45,109.5,106.5,107.5,374000
UBL,2013,108.4,108.95,107.5,108.7,287200
UBL,2013,109.25,110.25,108,108.5,920500
UBL,2013,109,109.3,104,104,342000
UBL,2013,104.55,107.9,104.55,107.45,383500
UBL,2013,107.85,109.45,107.85,108.8,602300
UBL,2013,108.75,109,106.6,107.4,197300
UBL,2013,107.9,108,106.25,106.25,132200
UBL,2013,106.2,107.45,105.5,106.5,121400
UBL,2013,106,108.5,106,107.75,371600
UBL,2013,108,110.95,108,110,709300
UBL,2013,110.6,111,109.5,110,277500
UBL,2013,110,111.25,108.75,109.75,281100
UBL,2013,110,114.7,110,114.35,1123500
UBL,2013,115,115,113.5,114.5,305700
UBL,2013,114.75,116.2,114.05,114.5,466400
UBL,2014,113.5,116,113.5,114,414200
UBL,2014,114,115.25,113.6,114,384000
UBL,2014,114.9,115.5,114,115,318200
UBL,2014,115.25,120.75,114.9,120.7,1375900
UBL,2014,121.7,121.7,119,119.9,960400
UBL,2014,121.7,121.7,119.25,120.9,900900
UBL,2014,121.9,126.9,120,126.9,1029600
UBL,2014,128,133.2,128,132.8,1551400
UBL,2014,135,136,131.6,133.4,774200
UBL,2014,133.5,134.5,127,128,481100
UBL,2014,124.15,130.9,124.15,128,581600
UBL,2014,128.8,133.3,127.75,132,1263500
UBL,2014,132.9,134.4,130.5,132.9,444400
UBL,2014,133.45,134.5,131,132,322600
UBL,2014,132.9,132.9,130.1,131,566700
UBL,2014,131,132.5,128.4,131,907100
UBL,2014,131.5,132,129,129.5,249500
UBL,2014,130.85,134.9,129.25,134.5,951200
UBL,2014,135,135.7,132.5,133,641600
UBL,2014,133.4,135,133.4,134.25,469500
UBL,2014,134.5,135,131.1,132,444700
UBL,2014,132.9,132.9,128,128.25,460900
UBL,2014,127.5,128.25,122,123,367900
UBL,2014,122.9,126,122.9,125.8,194800
UBL,2014,127.2,128,124.5,125,448100
UBL,2014,124.9,129,118.75,128,949800
UBL,2014,130,134.4,130,134.4,724700
UBL,2014,139,141.1,138,141.1,581600
UBL,2014,148.15,148.15,143,148.15,2880400
UBL,2014,152.9,155.55,152.9,154,1030000
UBL,2014,157.9,158.9,151,151.75,749400
UBL,2014,152.2,153.5,147.45,148.5,912100
UBL,2014,148,155,148,155,937400
UBL,2014,155,158.75,150.5,154.25,766400
UBL,2014,154,156.5,152.1,153,170200
UBL,2014,152.25,153.9,150.5,153.85,158400
UBL,2014,154,154,146.55,147.95,736100
UBL,2014,146,150,145,148,452300
UBL,2014,148.3,150,144,145,302000
UBL,2014,147,150,143,150,193500
UBL,2014,150,155,150,151,648000
UBL,2014,154,156,145.5,147.5,111600
UBL,2014,114,117.9,110.2,116,360300
UBL,2014,116.1,118.8,116.1,117.5,550000
UBL,2014,115.55,118,115.55,117.8,398900
UBL,2014,118,123.65,117.1,123.65,819800
UBL,2014,124.8,129.8,124.5,129.8,561300
UBL,2014,133,134.75,129.05,131,407800
UBL,2014,131.9,132.05,128,129,213500
UBL,2014,127.25,130.4,127.25,128.6,141300
UBL,2014,129,129,127,128,349900
UBL,2014,128,129.5,127.5,128,248600
UBL,2014,128.85,130.3,128,129.15,316200
UBL,2014,129.8,130,127.5,128.5,175800
UBL,2014,128.75,130.6,128.5,130.1,520500
UBL,2014,130.1,131.9,130.1,131,314200
UBL,2014,132,134.5,130.65,133,475800
UBL,2014,134,139.65,132.2,139.65,862700
UBL,2014,142,145.9,141.25,143.8,1087600
UBL,2014,143,150.95,143,150.95,1832800
UBL,2014,151.5,158,151.1,155.1,2067900
UBL,2014,151.75,157.9,151.75,156,1096500
UBL,2014,156.8,156.9,148.2,151.3,716800
